car_id,name,km_driven,transmission,owner,mileage,engine,max_power,torque
Car ID6042,Hyundai Grand i10 1.2 Kappa Sportz AT,10000,Automatic,Second Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm
Car ID6043,Toyota Fortuner 2.8 4WD AT BSIV,70000,Automatic,First Owner,15.04 kmpl,2755 CC,174.5 bhp,450Nm@ 1600-2400rpm
Car ID6044,Toyota Innova Crysta 2.4 VX MT 8S BSIV,100600,Manual,Second Owner,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm
Car ID6045,BMW X3 xDrive20d,50000,Automatic,First Owner,16.09 kmpl,1995 CC,184 bhp,380Nm@ 1750-2750rpm
Car ID6046,Mahindra XUV500 W8 4WD,136000,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID6047,Mercedes-Benz GLA Class 200 CDI SPORT,48000,Automatic,Second Owner,17.9 kmpl,2143 CC,136 bhp,300Nm@ 1600-3000rpm
Car ID6048,Ford Fiesta 1.4 ZXi TDCi LE,110000,Manual,Third Owner,17.8 kmpl,1399 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)"
Car ID6049,Renault Duster 110PS Diesel RxZ,86000,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm
Car ID6050,Maruti Alto LXi,141000,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID6051,Honda City 1.5 S MT,80000,Manual,Third Owner,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm
Car ID6052,Mahindra XUV500 W10 2WD,140000,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID6053,Maruti Swift Dzire ZDI,65000,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6054,Maruti Swift Dzire VDI,110000,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6055,Tata Indigo LX,100000,Manual,Second Owner,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)"
Car ID6056,Maruti Swift VDI Optional,80000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6057,Maruti Wagon R VXI BS IV,90000,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID6058,Ford Figo 1.2P Titanium Plus MT,44000,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm
Car ID6059,Maruti Celerio ZXI,25000,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID6060,Hyundai Creta 1.6 VTVT S,25000,Manual,First Owner,15.29 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm
Car ID6061,Hyundai i20 2015-2017 Asta Option 1.4 CRDi,35000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID6062,Maruti Alto LXi BSIII,195000,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID6063,Hyundai i20 2015-2017 Sportz 1.4 CRDi,60000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID6064,Maruti 800 AC,50000,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
Car ID6065,Hyundai Verna 1.6 VGT CRDi,100000,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID6066,Fiat Linea 1.3 Multijet Emotion,70000,Manual,First Owner,20.4 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm
Car ID6067,Maruti Swift VDI BSIV,30000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6068,Maruti Celerio ZXI,27000,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID6069,Maruti Swift ZXI Plus,5000,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6070,Maruti Ertiga VDI,110000,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm
Car ID6071,Honda City Corporate Edition,80000,Manual,Second Owner,16.8 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm
Car ID6072,Mahindra Bolero Power Plus ZLX,80000,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm
Car ID6073,Mahindra Verito 1.5 D6 BSIII,110000,Manual,First Owner,20.8 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm
Car ID6074,Maruti Wagon R AMT VXI,35000,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm
Car ID6075,Maruti Swift Dzire VXI 1.2,20000,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6076,Maruti Alto 800 LXI,20000,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm
Car ID6077,Maruti Swift Dzire AMT VXI BS IV,7800,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6078,Maruti Swift VXI Optional,20000,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6079,Tata Hexa XE,15000,Manual,First Owner,17.6 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm
Car ID6080,Hyundai i20 Magna,31377,Manual,Second Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm
Car ID6081,Maruti Swift Dzire VDI,50000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID6082,Maruti Wagon R VXI BS IV,60000,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID6083,Toyota Corolla Altis 1.8 VL AT,100000,Automatic,First Owner,14.53 kmpl,1794 CC,138.1 bhp,173Nm@ 4000rpm
Car ID6084,Honda Brio S MT,60000,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm
Car ID6085,Maruti Baleno Alpha Automatic,5000,Automatic,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID6086,Tata Safari Storme EX,60000,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm
Car ID6087,Maruti Alto LXi,25000,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID6088,Renault KWID RXT,30000,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
Car ID6089,Datsun GO T BSIV,80000,Manual,Second Owner,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm
Car ID6090,Maruti Vitara Brezza VDi Option,75000,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID6091,Hyundai Xcent 1.2 VTVT SX,32000,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm
Car ID6092,Maruti Alto 800 LXI,40000,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm
Car ID6093,Hyundai i20 1.2 Sportz,93000,Manual,Second Owner,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm"
Car ID6094,Hyundai i20 Active 1.4 SX with AVN,50000,Manual,Second Owner,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm
Car ID6095,Maruti Swift Dzire VDI,60000,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6096,Maruti Ertiga ZDI,60000,Manual,Second Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm
Car ID6097,Maruti Ertiga ZDI,64000,Manual,Second Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm
Car ID6098,Renault Duster 85PS Diesel RxE,120000,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm
Car ID6099,Renault Duster 85PS Diesel RxE,120000,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm
Car ID6100,Toyota Etios GD SP,140000,Manual,Second Owner,,,,
Car ID6101,Toyota Etios GD SP,135000,Manual,Third Owner,,,,
Car ID6102,Maruti Swift VDI BSIV,166000,Manual,Second Owner,,,,
Car ID6103,Ford Freestyle Trend Diesel BSIV,60000,Manual,First Owner,24.4 kmpl,1498 CC,98.63 bhp,215Nm@ 1750-3000rpm
Car ID6104,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,81500,Automatic,Second Owner,14.84 kmpl,2143 CC,167.62 bhp,400Nm@ 1400-2800rpm
Car ID6105,Mercedes-Benz New C-Class 250 CDI Classic,80000,Automatic,First Owner,15.8 kmpl,2148 CC,170 bhp,"42@ 2,000(kgm@ rpm)"
Car ID6106,Maruti Swift Dzire VXI 1.2,5000,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6107,Ford Ecosport 1.5 Diesel Titanium,30000,Manual,First Owner,21.7 kmpl,1498 CC,98.96 bhp,215Nm@ 1750-2500rpm
Car ID6108,Mahindra XUV300 W8 Option Diesel BSIV,15000,Manual,First Owner,20.0 kmpl,1497 CC,115 bhp,300Nm@ 1500-2500rpm
Car ID6109,Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,40000,Manual,First Owner,20.14 kmpl,1498 CC,88 bhp,230Nm@ 1500-2500rpm
Car ID6110,Mahindra XUV300 W8 Option BSIV,16500,Manual,First Owner,17.0 kmpl,1197 CC,110 bhp,200Nm@ 2000-3500rpm
Car ID6111,Hyundai Creta 1.6 CRDi AT SX Plus,67000,Automatic,First Owner,17.01 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm
Car ID6112,Hyundai i20 1.4 Asta Option,48000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID6113,Hyundai i20 1.4 Sportz,35000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID6114,Maruti Ciaz 1.3 Alpha,60000,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID6115,Maruti Swift VXI BSIV,52000,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6116,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,29000,Manual,First Owner,22.0 kmpl,1498 CC,108.495 bhp,250Nm@ 1500-3000rpm
Car ID6117,Renault Duster 85PS Diesel RxL,50000,Manual,First Owner,19.87 kmpl,1461 CC,83.8 bhp,200Nm@ 1750rpm
Car ID6118,Hyundai i10 Magna,110000,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
Car ID6119,Maruti Baleno Sigma 1.2,23000,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID6120,Datsun GO T Option BSIV,40000,Manual,First Owner,20.63 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm
Car ID6121,Hyundai Creta 1.4 CRDi Base,60000,Manual,First Owner,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm
Car ID6122,Maruti Swift Dzire VDI,127000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID6123,Tata Manza Club Class Quadrajet90 EX,140000,Manual,First Owner,21.02 kmpl,1248 CC,88.76 bhp,200Nm@ 1750-3000rpm
Car ID6124,Renault Triber RXZ BSIV,5000,Manual,First Owner,20.0 kmpl,999 CC,72 bhp,96Nm@ 3500rpm
Car ID6125,Maruti Swift Dzire VDI,70000,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6126,Maruti Swift Dzire Vdi BSIV,60000,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
Car ID6127,Volkswagen Polo 1.2 MPI Comfortline,40000,Manual,Second Owner,16.2 kmpl,1199 CC,74 bhp,110Nm@ 3000-4300rpm
Car ID6128,Volkswagen Polo 1.2 MPI Comfortline,40000,Manual,Second Owner,16.2 kmpl,1199 CC,74 bhp,110Nm@ 3000-4300rpm
Car ID6129,Maruti Wagon R LXI Minor,70000,Manual,Second Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm
Car ID6130,Hyundai i10 Era,35000,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm
Car ID6131,Tata Indigo CS LX (TDI) BS III,50000,Manual,Third Owner,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm
Car ID6132,Honda City V MT,42462,Manual,First Owner,16.8 kmpl,1497 CC,116.3 bhp,146Nm@ 4800rpm
Car ID6133,Maruti Swift VDI BSIV,54723,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6134,Maruti Ignis 1.2 Delta BSIV,20375,Manual,First Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6135,Maruti Swift ZDI Plus,43978,Manual,Second Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6136,Maruti Swift Dzire Tour LDI,28832,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6137,Ford Figo Titanium Blu,3177,Manual,First Owner,18.5 kmpl,1194 CC,94.93 bhp,119Nm@ 4250rpm
Car ID6138,Hyundai Grand i10 Magna,39414,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm
Car ID6139,Tata Indica V2 GLX BSIII,30078,Manual,First Owner,15.3 kmpl,1396 CC,70 bhp,"12.4@ 2,600(kgm@ rpm)"
Car ID6140,Hyundai EON Magna Plus Option,44588,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
Car ID6141,Maruti Celerio ZXI,49907,Manual,First Owner,21.63 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID6142,Maruti Swift VXI,67082,Manual,Second Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6143,Hyundai Grand i10 Asta Option,40000,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
Car ID6144,Ford EcoSport 1.5 Diesel Titanium BSIV,112879,Manual,Second Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm
Car ID6145,Honda Brio S MT,80000,Manual,Second Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm
Car ID6146,Hyundai i20 1.2 Asta,25000,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
Car ID6147,Honda City i-VTEC V,10200,Manual,First Owner,17.4 kmpl,1497 CC,117.6 bhp,145Nm@ 4600rpm
Car ID6148,Mahindra Bolero 2011-2019 mHAWK D70 ZLX,60000,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm
Car ID6149,Maruti Celerio VXI,20000,Manual,Second Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID6150,Mahindra XUV500 W10 2WD,60000,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID6151,Renault KWID 1.0,30000,Manual,Third Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
Car ID6152,Hyundai EON Magna Plus,40000,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
Car ID6153,Maruti Swift VXI Optional,60000,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6154,Maruti Alto LXi,111000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID6155,Maruti Swift Dzire LDIX Limited Edition,70000,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6156,Maruti Alto K10 2010-2014 VXI,100000,Manual,Third Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID6157,Maruti Alto K10 2010-2014 VXI,100000,Manual,Third Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID6158,Hyundai EON 1.0 Era Plus,25000,Manual,First Owner,20.3 kmpl,998 CC,68.05 bhp,94.14Nm@ 3500rpm
Car ID6159,Ford Fiesta Classic 1.6 Duratec CLXI,100000,Manual,First Owner,15.3 kmpl,1596 CC,99.6 bhp,146Nm@ 3400rpm
Car ID6160,Mahindra KUV 100 mFALCON D75 K2 Plus,35000,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm
Car ID6161,Hyundai Xcent 1.2 CRDi E Plus,25000,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm
Car ID6162,Maruti 800 Std,58000,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
Car ID6163,Ford Aspire Titanium BSIV,20000,Manual,First Owner,19.4 kmpl,1194 CC,94.93 bhp,120Nm@ 4250rpm
Car ID6164,Datsun RediGO SV 1.0,1300,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
Car ID6165,Maruti 800 AC,120000,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
Car ID6166,Maruti Wagon R VXI BS IV,15000,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID6167,Jaguar XE 2016-2019 2.0L Diesel Prestige,9000,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
Car ID6168,Lexus ES 300h,20000,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm
Car ID6169,Jaguar XF 2.0 Diesel Portfolio,45000,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
Car ID6170,Tata Safari Storme EX,110000,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm
Car ID6171,Volvo XC40 D4 Inscription BSIV,20000,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm
Car ID6172,Toyota Camry 2.5 Hybrid,68089,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm
Car ID6173,Maruti Wagon R LXI,58343,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm
Car ID6174,Maruti Baleno Alpha 1.3,38817,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6175,Honda Jazz VX,56494,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
Car ID6176,Toyota Innova 2.5 VX (Diesel) 7 Seater,79328,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
Car ID6177,Maruti Swift AMT VVT VXI,5621,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6178,Toyota Etios VX,25538,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm
Car ID6179,Maruti Swift AMT ZXI,69779,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6180,Hyundai Grand i10 1.2 CRDi Sportz,56290,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm
Car ID6181,BMW X4 M Sport X xDrive20d,7500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
Car ID6182,BMW X4 M Sport X xDrive20d,8500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
Car ID6183,Honda Amaze V CVT Petrol BSIV,7032,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm
Car ID6184,Skoda Rapid 1.6 MPI AT Elegance,11000,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm
Car ID6185,Volvo V40 D3 R-Design,2000,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm
Car ID6186,Renault KWID RXT Optional,25000,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
Car ID6187,Nissan Terrano XL 110 PS,150000,Manual,First Owner,19.01 kmpl,1461 CC,108.5 bhp,248Nm@ 2250rpm
Car ID6188,Maruti Celerio ZXI Optional MT BSIV,10000,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID6189,Hyundai Creta 1.6 CRDi SX Option,70000,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm
Car ID6190,Tata Zest Quadrajet 1.3 75PS XM,80000,Manual,First Owner,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm
Car ID6191,Maruti Swift VDI BSIV,50000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6192,Hyundai Verna 1.6 SX,83000,Manual,Third Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID6193,Maruti Swift Dzire VDI,116000,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID6194,Fiat Grande Punto EVO 1.2 Dynamic,60000,Manual,Third Owner,15.8 kmpl,1172 CC,67.1 bhp,96Nm@ 2500rpm
Car ID6195,Maruti Swift Dzire ZDi,175802,Manual,Third Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
Car ID6196,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,192000,Manual,Fourth & Above Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
Car ID6197,Volkswagen Vento Petrol Trendline,73840,Manual,First Owner,15.04 kmpl,1598 CC,103.6 bhp,153Nm@ 3800rpm
Car ID6198,Mahindra Bolero DI DX 8 Seater,162000,Manual,Second Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
Car ID6199,Datsun RediGO AMT 1.0 S,20000,Automatic,First Owner,23.0 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
Car ID6200,Hyundai Grand i10 Magna,75000,Manual,Third Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
Car ID6201,Mahindra Scorpio SLE BSIII,320000,Manual,Third Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
Car ID6202,Volkswagen Vento 1.5 TDI Highline,120000,Manual,Second Owner,20.34 kmpl,1498 CC,103.2 bhp,250Nm@ 1500-2500rpm
Car ID6203,Maruti Swift VXI Optional,20000,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6204,Skoda Rapid Monte Carlo 1.5 TDI AT BSIV,40000,Automatic,First Owner,21.66 kmpl,1498 CC,108.6 bhp,250Nm@ 1500-2500rpm
Car ID6205,Maruti Alto LXi BSIII,20000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID6206,Hyundai EON Magna Plus,70000,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
Car ID6207,Renault Duster 110PS Diesel RxL Explore,30000,Manual,First Owner,19.64 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm
Car ID6208,Mahindra XUV500 W8 2WD,120000,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID6209,Renault KWID 1.0 RXT BSIV,25000,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
Car ID6210,Renault KWID RXL,80000,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
Car ID6211,Maruti Swift Dzire VXI,67000,Manual,First Owner,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm
Car ID6212,Hyundai i10 Era,120000,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm
Car ID6213,Maruti Vitara Brezza ZDi,9000,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID6214,Volvo XC40 D4 Inscription BSIV,20000,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm
Car ID6215,Volkswagen Jetta 1.6 Trendline,80000,Manual,Second Owner,14.0 kmpl,1595 CC,102 bhp,"15@ 3,800(kgm@ rpm)"
Car ID6216,Toyota Fortuner 2.8 4WD AT BSIV,60000,Automatic,First Owner,15.04 kmpl,2755 CC,174.5 bhp,450Nm@ 1600-2400rpm
Car ID6217,Tata Manza Aura (ABS) Quadrajet BS IV,120000,Manual,First Owner,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm
Car ID6218,Toyota Land Cruiser Prado VX L,60000,Automatic,First Owner,11.0 kmpl,2982 CC,170.30 bhp,410Nm@ 1600-2800rpm
Car ID6219,Honda City i DTEC VX,80000,Manual,Second Owner,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm
Car ID6220,Chevrolet Tavera Neo LS B3 - 10 seats BSIII,120000,Manual,Second Owner,12.2 kmpl,2499 CC,80 bhp,"19@ 1,800(kgm@ rpm)"
Car ID6221,Honda Civic ZX,24857,Automatic,Test Drive Car,16.5 kmpl,1799 CC,139.46 bhp,174Nm@ 4300rpm
Car ID6222,Hyundai EON 1.0 Era Plus,26442,Manual,First Owner,20.3 kmpl,998 CC,68.05 bhp,94.14Nm@ 3500rpm
Car ID6223,Maruti Ertiga BSIV VXI,35000,Manual,First Owner,17.5 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm
Car ID6224,Maruti Alto LXi,28000,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID6225,Maruti Ertiga ZDI,80000,Manual,First Owner,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm
Car ID6226,Maruti Alto LX,39000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID6227,Maruti Wagon R AMT VXI Plus,20000,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm
Car ID6228,Nissan Sunny Diesel XL,50000,Manual,First Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm
Car ID6229,Honda Jazz 1.2 V AT i VTEC Privilege,40000,Automatic,First Owner,19.0 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
Car ID6230,Hyundai Grand i10 Sportz,15000,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
Car ID6231,Maruti Swift AMT ZXI Plus BSIV,15000,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID6232,Maruti Swift VXI Optional,30000,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
